"NPI","Resource ID","Name","References List"
"dtoy19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994520647","Demarcus Toy, M.D."
"mnájera19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996349021","Marcos Nájera, RPT"
"ilowe19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990481519","Ian Lowe, M.D."
"gfadel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999973823","Garfield Fadel, None"
"btowne19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992207410","Benton Towne, PHD"
"lreséndez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996146802","Lourdes Reséndez, M.D."
"ekub19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995539488","Elayne Kub, M.D."
"pwaelchi19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997653226","Porfirio Waelchi, M.D."
"fhuels19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993418226","Forrest Huels, MD"
"mrodríguez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994723866","María Luisa Rodríguez, APRN"
"wmraz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998668412","Wally Mraz, M.D."
"pmoore19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990389524","Pattie Moore, M.D."
"hbáez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999974136","Horacio Báez, M.D."
"ejohnson19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999379329","Erik Johnson, RPT"
"bschulist19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997854276","Bret Schulist, M.D."
"nsalazar19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995136680","Norma Salazar, MD"
"edavis19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996741534","Enedina Davis, DMD"
"crosado19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991894563","Conchita Rosado, APRN"
"elind19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994429502","Earl Lind, BDS"
"wlehner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990388518","Walter Lehner, MD"
"ldelvalle19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996840343","Lucas Delvalle, MD"
"nlang19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993813445","Numbers Lang, DMD"
"ealva19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991297603","Esteban Alva, MD"
"gotero19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999276908","Guadalupe Otero, LCSW"
"mondricka19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993117866","Maxwell Ondricka, DPM"
"cpouros19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991398614","Christian Pouros, MD"
"ebernier19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992207386","Ernie Bernier, MD"
"eosinski19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999175904","Edwardo Osinski, DDS"
"nreynolds19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995934658","Nelson Reynolds, MD"
"jrodríquez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990681122","José Rodríquez, MD"
"dbaca19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992004290","Débora Baca, APRN"
"to'connell19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997055854","Terrell O'Connell, MD"
"vvandervort19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994822477","Vannessa Vandervort, DMD"
"achamplin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996440026","Asa Champlin, MD"
"temard19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990983036","Theron Emard, M.D."
"rolivares19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998369215","Rosario Olivares, M.D."
"vwhite19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996741658","Vi White, DDS"
"hberge19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995733954","Hilaria Berge, RPT"
"fgreen19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991195189","Florinda Green, RD, CDN, CPT"
"fkunde19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999875491","Fernando Kunde, M.D."
"bchristiansen19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993913367","Bettyann Christiansen, DMD"
"bbernhard19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995936083","Brice Bernhard, M.D."
"ctreutel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995036981","Chance Treutel, D.O."
"lsolís19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995236595","Luz Solís, M.D."
"craynor19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998763252","Cory Raynor, MD"
"fgislason19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994125529","Felton Gislason, MD"
"rbeer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998367920","Robt Beer, M.D."
"mthiel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991591511","Mitch Thiel, M.D."
"hmedina19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996642163","Hugo Medina, M.D."
"mreilly19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994429619","Michal Reilly, M.D."
"jgirón19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992208723","Jesús Girón, M.D."
"hmedhurst19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994026869","Huey Medhurst, M.D."
"jsánchez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994224411","Jaime Sánchez, DMD"
"swiegand19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994127913","Shawn Wiegand, MD"
"imcclure19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993219868","Iona McClure, PH.D."
"ndonnelly19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996148154","Nathanial Donnelly, M.D."
"jcortés19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991292802","José Emilio Cortés, O.D."
"dmarquardt19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991094251","Dee Marquardt, MD"
"dlehner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991197565","David Lehner, M.D."
"gmiramontes19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991592667","Gustavo Miramontes, M.D."
"mcrooks19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998569901","Madelene Crooks, SLP"
"jmontañez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995833936","Jesús Montañez, PHARM.D., BCPP"
"dstehr19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994024559","Deangelo Stehr, MD"
"jjaskolski19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993015542","Jed Jaskolski, MD"
"hwisozk19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998865387","Huey Wisozk, M.D."
"ycasper19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998761918","Yong Casper, MD"
"odibbert19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991792529","Orval Dibbert, M.D.  J.D."
"fbrito19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999772202","Felipe Brito, M.D."
"hsmitham19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992600300","Hattie Smitham, MD"
"gjasso19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996540005","Gregorio Jasso, M.D."
"rwisozk19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998560132","Rae Wisozk, M.D."
"kolson19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992207501","Kraig Olson, BDS"
"vrippin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992904640","Vincenzo Rippin, DMD"
"vmondragón19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993812421","Verónica Mondragón, M.D."
"jjiménez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996348908","Julio Jiménez, MD"
"egaitán19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994923638","Elena Gaitán, MA"
"dmurray19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993015898","Dulce Murray, MD"
"mmurray19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991692721","Morton Murray, MD"
"rvaldez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997155850","Raúl Valdez, M.D."
"wo'kon19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998965433","Willie O'Kon, MD"
"vkiehn19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998367086","Van Kiehn, M.D."
"smorissette19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995338836","Solomon Morissette, MD"
"blittle19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993712663","Brenda Little, CNM, MSN"
"eenríquez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997053958","Eduardo Enríquez, MD"
"hjaskolski19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992801434","Harris Jaskolski, MD"
"jo'conner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990681353","Jacquelynn O'Conner, MD, PH. D"
"dhoeger19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998065182","Daphne Hoeger, MD"
"grunte19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991197706","Garrett Runte, M.D."
"tparker19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990984372","Tanesha Parker, M.D."
"wkeeling19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991399794","Williams Keeling, MD"
"rmonroy19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995437784","Rafael Monroy, MD"
"mdubuque19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995832938","Maxwell DuBuque, MD"
"dlarson19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992003649","Darryl Larson, None"
"sbartell19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999278680","Silas Bartell, MD"
"krau19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995434583","Kirby Rau, MD"
"lhermiston19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991498586","Lin Hermiston, APRN, LCSW, LADC"
"evaldivia19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999070941","Enrique Valdivia, MD"
"jadorno19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991295565","Jacobo Adorno, M.D."
"epalomo19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993016011","Emilio Palomo, M.D."
"emills19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994626400","Ernest Mills, MD"
"dhand19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994922838","Dewayne Hand, None"
"jframi19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999074349","Jerrod Frami, MD"
"achamplin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999176597","Alfonzo Champlin, MD"
"lchamplin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996545699","Lanell Champlin, MD"
"afisher19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994427886","Allan Fisher, None"
"jwill19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994727412","Jerald Will, MD"
"mschmidt19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992400945","Magdalen Schmidt, MD"
"mapodaca19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995336970","Mariana Apodaca, M.D."
"alarkin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996646602","Allan Larkin, MD"
"ebailey19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993813965","Elroy Bailey, M.D."
"areilly19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997851116","Adan Reilly, D.D.S."
"vrath19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999679375","Voncile Rath, None"
"vconroy19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991298841","Veola Conroy, M.D."
"gortiz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994326833","Guadalupe Ortiz, M.D."
"mblock19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994924172","Mahalia Block, DNP, APRN"
"rkeebler19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990982491","Rayna Keebler, MD"
"rangulo19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997953191","Rodrigo Angulo, D.D.S>"
"crico19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994127137","Carlos Rico, MD"
"dsalgado19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994629867","Daniela Salgado, CRNA, APRN, RN"
"lcarter19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997751168","Luisa Carter, M.D."
"apagan19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993710774","Amalia Pagan, RD"
"anevárez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996940687","Alejandro Nevárez, M.D."
"ewill19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999578355","Earnest Will, MD"
"trohan19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991499824","Timothy Rohan, MD"
"lgamboa19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992205612","Luis Miguel Gamboa, MD"
"tcorrales19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990889094","Teodoro Corrales, MD"
"clynch19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996841077","Colin Lynch, O.D."
"arogahn19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997750152","Antione Rogahn, DO"
"wsenger19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997455758","Willis Senger, M.D."
"jduarte19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998265200","Julia Duarte, MSN, APRN, BC"
"ntreutel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999177611","Noelia Treutel, MD"
"mklein19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995539066","Magan Klein, M.D."
"gcruickshank19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998861352","Gertrude Cruickshank, MD"
"cbernier19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999075676","Chase Bernier, MD"
"rmorales19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990881554","Rodrigo Morales, MD"
"dmedhurst19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991498685","David Medhurst, M.D."
"dschultz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990480719","Donnell Schultz, M.D."
"lfeeney19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993117080","Lon Feeney, None"
"drohan19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994821941","Dana Rohan, MD"
"llockman19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998761397","Louie Lockman, M.D."
"jquiñones19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991894829","Juan Carlos Quiñones, MD"
"spaucek19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995639013","Stephany Paucek, M.D."
"wturner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993612097","Wesley Turner, M.D."
"adickens19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996044124","Adolfo Dickens, M.D."
"tdibbert19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994521181","Tyson Dibbert, M.D."
"aherman19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997450395","Abdul Herman, MD"
"ckiehn19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992105624","Carson Kiehn, M.D."
"rstiedemann19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991992639","Rodger Stiedemann, M.D."
"nkreiger19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997859812","Napoleon Kreiger, MD"
"rbarton19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994225863","Rhett Barton, M.D."
"eosinski19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992708226","Elmira Osinski, AU.D."
"jporras19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996248200","Jesús Porras, PH.D"
"qjones19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996548081","Quiana Jones, M.D."
"bstokes19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997955436","Bambi Stokes, MD"
"lmills19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990386462","Lelia Mills, M.D."
"zauer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990083421","Zachariah Auer, MD"
"lgraham19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999874627","Len Graham, D.O."
"agislason19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995833167","Antonio Gislason, MD"
"ekuhic19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996541383","Elissa Kuhic, MD"
"jmraz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993518767","Joseph Mraz, MD"
"aparker19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994125834","Ashly Parker, M.D."
"rlimón19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998369561","Raúl Limón, M.D."
"bo'kon19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990588592","Bernice O'Kon, M.D."
"akeeling19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992400978","Alphonso Keeling, M.D."
"dquintanilla19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998468239","Daniel Quintanilla, M.D."
"mbins19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999177629","Mickey Bins, M.D."
"jraynor19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997859804","Jamal Raynor, MD"
"bmayert19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996449324","Barry Mayert, MEDICAL DOCTOR"
"kwehner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992304263","Kareem Wehner, MD"
"avolkman19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999972395","Alex Volkman, MD"
"yankunding19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990084478","Yessenia Ankunding, MD"
"awunsch19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999277518","Angelika Wunsch, NP"
"hsteuber19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992405282","Herbert Steuber, D.C."
"csosa19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995730976","Carlos Sosa, MD"
"qmurphy19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998367201","Quintin Murphy, M.D."
"sstark19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990980149","Sherley Stark, MD"
"brodriguez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998468213","Bryce Rodriguez, M.D."
"fcole19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996942097","Frankie Cole, MD"
"fmárquez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995137290","Federico Márquez, MD"
"lbauch19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998861279","Louie Bauch, M.D."
"equitzon19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998561551","Evangeline Quitzon, MD"
"chintz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992309924","Charmaine Hintz, MD"
"dharber19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996344881","Danny Harber, D.M.D."
"srussel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997851165","Shad Russel, DPM"
"cpadberg19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999076682","Claud Padberg, DC"
"tkling19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990883709","Tobie Kling, P.A."
"ipelayo19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994922879","Isabel Pelayo, MD"
"llubowitz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993114897","Lorenzo Lubowitz, O.D."
"jcasper19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999277633","Joey Casper, MD"
"mguajardo19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996642437","María Cristina Guajardo, MSN, APRN,ANP,BC"
"dfarrell19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991497620","Damaris Farrell, MD"
"smenéndez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991398846","Silvia Menéndez, PHYSICIAN ASSISTANT"
"tchávez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996842133","Teresa Chávez, M.D."
"agamez19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991793998","Ana Gamez, None"
"wpurdy19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999377471","Wilfredo Purdy, D.D.S"
"abarrera19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990182288","Adán Barrera, D.M.D."
"hsenger19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993217037","Hank Senger, MD"
"gabrego19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992501195","Guadalupe Abrego, DMD"
"cgarica19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994227125","Cristobal Garica, MD"
"jbétancourt19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993516563","Julio César Bétancourt, M.D."
"bbonilla19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994627671","Benjamín Bonilla, RPT"
"mcrist19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996046442","Maxwell Crist, M.D."
"wwehner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996447302","Wilburn Wehner, M.D."
"bbarton19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990485452","Buford Barton, D.D.S."
"szulauf19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994026232","Stephen Zulauf, M.D."
"skemmer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998964592","Sylvester Kemmer, MD"
"hrussel19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997853575","Hubert Russel, PHYSICIAN ASSISTANT"
"awisozk19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995136300","Ailene Wisozk, PHYSICAN ASSISTANT"
"clesch19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997550523","Clifton Lesch, MD"
"mabbott19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990681833","Magen Abbott, M.D."
"dquiroz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999773762","Daniela Quiroz, A.P.R.N."
"mhuels19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995136383","Marleen Huels, APRN"
"dirizarry19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993710972","Dorotea Irizarry, DPM"
"cbeer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992003805","Cherilyn Beer, M.D."
"ro'kon19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997458216","Randolph O'Kon, M.D."
"jjohnston19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993813106","Josh Johnston, MD"
"lkautzer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998066693","Ligia Kautzer, M.D."
"emraz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992708507","Eileen Mraz, APRN"
"elockman19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993013182","Emerson Lockman, MD"
"nhirthe19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994526784","Neida Hirthe, APRN"
"igleichner19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993813155","Isela Gleichner, MD"
"rmanzanares19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997359523","Raúl Manzanares, MD"
"jsauer19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997357246","Jesse Sauer, M.D."
"mmitchell19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997053404","Mitchel Mitchell, M.D."
"jmckenzie19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9998364174","Justine McKenzie, APRN"
"cnicolas19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993914167","Cyrus Nicolas, M.D."
"rsandoval19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999278714","Rubén Sandoval, M.D."
"jlara19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999174618","Jesús Lara, M.D."
"drath19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997752547","Delpha Rath, LCSW"
"tkris19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994420337","Tawnya Kris, MD"
"cdicki19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990182353","Classie Dicki, APRN"
"adelapaz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994829720","Alfonso Delapaz, APRN"
"mcummings19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996942378","Mckinley Cummings, MD"
"lhyatt19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993510103","Lu Hyatt, MD"
"aaufderhar19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996849922","Arnoldo Aufderhar, APRN"
"blakin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994429296","Buddy Lakin, PHD"
"lmoen19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991692044","Lance Moen, MD"
"scassin19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991992902","Sean Cassin, M.D."
"rbarton19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997354086","Ranee Barton, APRN"
"gjacobs19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9993612246","Gennie Jacobs, PH.D."
"mgutmann19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9999172265","Mireya Gutmann, APRN"
"jhackett19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9997256227","Jimmie Hackett, PH.D."
"sfeeney19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9995136326","Stevie Feeney, MD"
"vdickinson19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9996245420","Vivien Dickinson, PH.D."
"bmckenzie19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992207022","Brande McKenzie, DDS"
"ddooley19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992609053","David Dooley, MA, LMFT"
"jhilpert19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9991499949","Jesse Hilpert, DDS"
"bprosacco19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9990586471","Blair Prosacco, M.D."
"phamill19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994126212","Pei Hamill, MD"
"jmuñoz19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992006014","Juan Muñoz, PA"
"calva19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9994127228","César Alva, MD"
"cmills19640619","PractitionerRole/vhdir-ct-hmo-practitionerrole-9992004845","Catharine Mills, MD"
