"NPI","Resource ID","Name","References List"
"9991498586","PractitionerRole/vhdir-practitionerrole-9991498586-0","Kimberli Hickle","['9998269624', '9992006923']"
"9991498586","PractitionerRole/vhdir-practitionerrole-9991498586-1","Kimberli Hickle","['9998269624', '9992006923']"
"9995832938","PractitionerRole/vhdir-practitionerrole-9995832938-0","Donnie Turcotte","['9992006923']"
"9998367359","PractitionerRole/vhdir-practitionerrole-9998367359-0","Cecille King","['9998269624', '9992006923']"
"9998367359","PractitionerRole/vhdir-practitionerrole-9998367359-1","Cecille King","['9998269624', '9992006923']"
"9997054238","PractitionerRole/vhdir-practitionerrole-9997054238-0","Benton Hermann","['9996348148', '9995131442']"
"9997054238","PractitionerRole/vhdir-practitionerrole-9997054238-1","Benton Hermann","['9996348148', '9995131442']"
"9999771402","PractitionerRole/vhdir-practitionerrole-9999771402-0","Athena Pollich","['9997659264']"
"9999670499","PractitionerRole/vhdir-practitionerrole-9999670499-0","María Soledad Casillas","['9991892344']"
"9997751200","PractitionerRole/vhdir-practitionerrole-9997751200-0","Courtney Maggio","['9991892344', '9998864828']"
"9997751200","PractitionerRole/vhdir-practitionerrole-9997751200-1","Courtney Maggio","['9991892344', '9998864828']"
"9992105749","PractitionerRole/vhdir-practitionerrole-9992105749-0","Alejandra Murillo","['9991892344', '9998864828']"
"9992105749","PractitionerRole/vhdir-practitionerrole-9992105749-1","Alejandra Murillo","['9991892344', '9998864828']"
"9990488506","PractitionerRole/vhdir-practitionerrole-9990488506-0","Bobbie Paucek","['9998762106', '9996643294', '9990188327']"
"9990488506","PractitionerRole/vhdir-practitionerrole-9990488506-1","Bobbie Paucek","['9998762106', '9996643294', '9990188327']"
"9990488506","PractitionerRole/vhdir-practitionerrole-9990488506-2","Bobbie Paucek","['9998762106', '9996643294', '9990188327']"
"9997650222","PractitionerRole/vhdir-practitionerrole-9997650222-0","Ollie Raynor","['9998269624', '9992006923', '9999177926']"
"9997650222","PractitionerRole/vhdir-practitionerrole-9997650222-1","Ollie Raynor","['9998269624', '9992006923', '9999177926']"
"9997650222","PractitionerRole/vhdir-practitionerrole-9997650222-2","Ollie Raynor","['9998269624', '9992006923', '9999177926']"
"9995731032","PractitionerRole/vhdir-practitionerrole-9995731032-0","Gloria Gaona","['9999972445', '9994126865', '9991790820']"
"9995731032","PractitionerRole/vhdir-practitionerrole-9995731032-1","Gloria Gaona","['9999972445', '9994126865', '9991790820']"
"9995731032","PractitionerRole/vhdir-practitionerrole-9995731032-2","Gloria Gaona","['9999972445', '9994126865', '9991790820']"
"9992701643","PractitionerRole/vhdir-practitionerrole-9992701643-0","Derick Dickinson","['9992006923']"
"9995630947","PractitionerRole/vhdir-practitionerrole-9995630947-0","Christel Barton","['9998762106']"
"9998761264","PractitionerRole/vhdir-practitionerrole-9998761264-0","Irene Abeyta","['9998762106']"
"9995236918","PractitionerRole/vhdir-practitionerrole-9995236918-0","Andrew Steuber","['9998762106']"
"9999872399","PractitionerRole/vhdir-practitionerrole-9999872399-0","Rachal Kohler","['9998762106', '9996643294', '9990188327']"
"9999872399","PractitionerRole/vhdir-practitionerrole-9999872399-1","Rachal Kohler","['9998762106', '9996643294', '9990188327']"
"9999872399","PractitionerRole/vhdir-practitionerrole-9999872399-2","Rachal Kohler","['9998762106', '9996643294', '9990188327']"
"9999478368","PractitionerRole/vhdir-practitionerrole-9999478368-0","Benny Bartoletti","['9991692366', '9998062387', '9999670259']"
"9999478368","PractitionerRole/vhdir-practitionerrole-9999478368-1","Benny Bartoletti","['9991692366', '9998062387', '9999670259']"
"9999478368","PractitionerRole/vhdir-practitionerrole-9999478368-2","Benny Bartoletti","['9991692366', '9998062387', '9999670259']"
"9993014735","PractitionerRole/vhdir-practitionerrole-9993014735-0","Cleo Toy","['9998762106', '9996643294']"
"9993014735","PractitionerRole/vhdir-practitionerrole-9993014735-1","Cleo Toy","['9998762106', '9996643294']"
"9990084452","PractitionerRole/vhdir-practitionerrole-9990084452-0","Effie Adams","['9999972445']"
"9997852130","PractitionerRole/vhdir-practitionerrole-9997852130-0","Noble Wuckert","['9995935572', '9998962430', '9994723478']"
"9997852130","PractitionerRole/vhdir-practitionerrole-9997852130-1","Noble Wuckert","['9995935572', '9998962430', '9994723478']"
"9997852130","PractitionerRole/vhdir-practitionerrole-9997852130-2","Noble Wuckert","['9995935572', '9998962430', '9994723478']"
"9992601589","PractitionerRole/vhdir-practitionerrole-9992601589-0","George Gutkowski","['9998762106', '9996643294', '9990188327']"
"9992601589","PractitionerRole/vhdir-practitionerrole-9992601589-1","George Gutkowski","['9998762106', '9996643294', '9990188327']"
"9992601589","PractitionerRole/vhdir-practitionerrole-9992601589-2","George Gutkowski","['9998762106', '9996643294', '9990188327']"
"9990185331","PractitionerRole/vhdir-practitionerrole-9990185331-0","Rodger Kemmer","['9992006923', '9998269624', '9999177926']"
"9990185331","PractitionerRole/vhdir-practitionerrole-9990185331-1","Rodger Kemmer","['9992006923', '9998269624', '9999177926']"
"9990185331","PractitionerRole/vhdir-practitionerrole-9990185331-2","Rodger Kemmer","['9992006923', '9998269624', '9999177926']"
"9990084320","PractitionerRole/vhdir-practitionerrole-9990084320-0","Ernest Davis","['9998269624', '9992006923', '9999177926']"
"9990084320","PractitionerRole/vhdir-practitionerrole-9990084320-1","Ernest Davis","['9998269624', '9992006923', '9999177926']"
"9990084320","PractitionerRole/vhdir-practitionerrole-9990084320-2","Ernest Davis","['9998269624', '9992006923', '9999177926']"
"9993812611","PractitionerRole/vhdir-practitionerrole-9993812611-0","Horacio Leyva","['9996348148', '9995131442']"
"9993812611","PractitionerRole/vhdir-practitionerrole-9993812611-1","Horacio Leyva","['9996348148', '9995131442']"
"9997458075","PractitionerRole/vhdir-practitionerrole-9997458075-0","Jamie Parker","['9998269624']"
"9995539892","PractitionerRole/vhdir-practitionerrole-9995539892-0","Juan Franco","['9998269624', '9992006923', '9999177926']"
"9995539892","PractitionerRole/vhdir-practitionerrole-9995539892-1","Juan Franco","['9998269624', '9992006923', '9999177926']"
"9995539892","PractitionerRole/vhdir-practitionerrole-9995539892-2","Juan Franco","['9998269624', '9992006923', '9999177926']"
"9995832821","PractitionerRole/vhdir-practitionerrole-9995832821-0","Kenda Cormier","['9991892344', '9991692366', '9998062387']"
"9995832821","PractitionerRole/vhdir-practitionerrole-9995832821-1","Kenda Cormier","['9991892344', '9991692366', '9998062387']"
"9995832821","PractitionerRole/vhdir-practitionerrole-9995832821-2","Kenda Cormier","['9991892344', '9991692366', '9998062387']"
"9993913649","PractitionerRole/vhdir-practitionerrole-9993913649-0","Deloris Oberbrunner","['9998962430']"
"9991993447","PractitionerRole/vhdir-practitionerrole-9991993447-0","Rayford Gaylord","['9991892344', '9991692366']"
"9991993447","PractitionerRole/vhdir-practitionerrole-9991993447-1","Rayford Gaylord","['9991892344', '9991692366']"
"9999872233","PractitionerRole/vhdir-practitionerrole-9999872233-0","Boris Schumm","['9991892344', '9991692366']"
"9999872233","PractitionerRole/vhdir-practitionerrole-9999872233-1","Boris Schumm","['9991892344', '9991692366']"
"9995135864","PractitionerRole/vhdir-practitionerrole-9995135864-0","Tanesha Predovic","['9999177926', '9995338232', '9995131442']"
"9995135864","PractitionerRole/vhdir-practitionerrole-9995135864-1","Tanesha Predovic","['9999177926', '9995338232', '9995131442']"
"9995135864","PractitionerRole/vhdir-practitionerrole-9995135864-2","Tanesha Predovic","['9999177926', '9995338232', '9995131442']"
"9996742920","PractitionerRole/vhdir-practitionerrole-9996742920-0","Refugio Hintz","['9999177926']"
"9991297470","PractitionerRole/vhdir-practitionerrole-9991297470-0","Verónica Alcala","['9998762106', '9996643294']"
"9991297470","PractitionerRole/vhdir-practitionerrole-9991297470-1","Verónica Alcala","['9998762106', '9996643294']"
"9994429791","PractitionerRole/vhdir-practitionerrole-9994429791-0","Delila Bashirian","['9996348148', '9995131442']"
"9994429791","PractitionerRole/vhdir-practitionerrole-9994429791-1","Delila Bashirian","['9996348148', '9995131442']"
"9990782324","PractitionerRole/vhdir-practitionerrole-9990782324-0","Toshia Renner","['9991892344', '9991692366', '9998062387']"
"9990782324","PractitionerRole/vhdir-practitionerrole-9990782324-1","Toshia Renner","['9991892344', '9991692366', '9998062387']"
"9990782324","PractitionerRole/vhdir-practitionerrole-9990782324-2","Toshia Renner","['9991892344', '9991692366', '9998062387']"
"9997752034","PractitionerRole/vhdir-practitionerrole-9997752034-0","Conchita Menéndez","['9991892344', '9991692366', '9998062387']"
"9997752034","PractitionerRole/vhdir-practitionerrole-9997752034-1","Conchita Menéndez","['9991892344', '9991692366', '9998062387']"
"9997752034","PractitionerRole/vhdir-practitionerrole-9997752034-2","Conchita Menéndez","['9991892344', '9991692366', '9998062387']"
"9996843941","PractitionerRole/vhdir-practitionerrole-9996843941-0","Ismael Maggio","['9995630533']"
"9996741963","PractitionerRole/vhdir-practitionerrole-9996741963-0","Paris Abbott","['9998962430']"
"9992600557","PractitionerRole/vhdir-practitionerrole-9992600557-0","Jean Boyer","['9991692366', '9998062387', '9999670259']"
"9992600557","PractitionerRole/vhdir-practitionerrole-9992600557-1","Jean Boyer","['9991692366', '9998062387', '9999670259']"
"9992600557","PractitionerRole/vhdir-practitionerrole-9992600557-2","Jean Boyer","['9991692366', '9998062387', '9999670259']"
"9992509545","PractitionerRole/vhdir-practitionerrole-9992509545-0","Hui Steuber","['9995630533']"
"9993519658","PractitionerRole/vhdir-practitionerrole-9993519658-0","Amberly Wisozk","['9999177926']"
"9994125727","PractitionerRole/vhdir-practitionerrole-9994125727-0","César Díaz","['9997659264', '9994427431', '9995630533']"
"9994125727","PractitionerRole/vhdir-practitionerrole-9994125727-1","César Díaz","['9997659264', '9994427431', '9995630533']"
"9994125727","PractitionerRole/vhdir-practitionerrole-9994125727-2","César Díaz","['9997659264', '9994427431', '9995630533']"
"9991296431","PractitionerRole/vhdir-practitionerrole-9991296431-0","Luis de Jesús","['9990780047', '9991396014', '9995630533']"
"9991296431","PractitionerRole/vhdir-practitionerrole-9991296431-1","Luis de Jesús","['9990780047', '9991396014', '9995630533']"
"9991296431","PractitionerRole/vhdir-practitionerrole-9991296431-2","Luis de Jesús","['9990780047', '9991396014', '9995630533']"
"9990882305","PractitionerRole/vhdir-practitionerrole-9990882305-0","Jerald Buckridge","['9995935572', '9991095779']"
"9990882305","PractitionerRole/vhdir-practitionerrole-9990882305-1","Jerald Buckridge","['9995935572', '9991095779']"
"9999175243","PractitionerRole/vhdir-practitionerrole-9999175243-0","Jeramy Kertzmann","['9992607537']"
"9992701502","PractitionerRole/vhdir-practitionerrole-9992701502-0","Arturo Baeza","['9995935572']"
"9995438881","PractitionerRole/vhdir-practitionerrole-9995438881-0","Reinaldo Cummings","['9995935572', '9998962430', '9994723478']"
"9995438881","PractitionerRole/vhdir-practitionerrole-9995438881-1","Reinaldo Cummings","['9995935572', '9998962430', '9994723478']"
"9995438881","PractitionerRole/vhdir-practitionerrole-9995438881-2","Reinaldo Cummings","['9995935572', '9998962430', '9994723478']"
"9991094459","PractitionerRole/vhdir-practitionerrole-9991094459-0","Tu Crooks","['9997659264', '9994427431']"
"9991094459","PractitionerRole/vhdir-practitionerrole-9991094459-1","Tu Crooks","['9997659264', '9994427431']"
"9997852031","PractitionerRole/vhdir-practitionerrole-9997852031-0","Cristobal Candelaria","['9991692366', '9998062387']"
"9997852031","PractitionerRole/vhdir-practitionerrole-9997852031-1","Cristobal Candelaria","['9991692366', '9998062387']"
"9990589301","PractitionerRole/vhdir-practitionerrole-9990589301-0","Roland McGlynn","['9991892344']"
"9995933841","PractitionerRole/vhdir-practitionerrole-9995933841-0","Jacobo Cuellar","['9996348148']"
"9991397483","PractitionerRole/vhdir-practitionerrole-9991397483-0","José Emilio Sotelo","['9997659264']"
"9999579205","PractitionerRole/vhdir-practitionerrole-9999579205-0","Maricarmen Quezada","['9991692366', '9998062387']"
"9999579205","PractitionerRole/vhdir-practitionerrole-9999579205-1","Maricarmen Quezada","['9991692366', '9998062387']"
"9999378289","PractitionerRole/vhdir-practitionerrole-9999378289-0","Gabriela Gibson","['9991892344', '9991692366']"
"9999378289","PractitionerRole/vhdir-practitionerrole-9999378289-1","Gabriela Gibson","['9991892344', '9991692366']"
"9998469195","PractitionerRole/vhdir-practitionerrole-9998469195-0","Babara Bosco","['9991692366', '9998062387']"
"9998469195","PractitionerRole/vhdir-practitionerrole-9998469195-1","Babara Bosco","['9991692366', '9998062387']"
"9996540906","PractitionerRole/vhdir-practitionerrole-9996540906-0","Ezequiel Lehner","['9996348148']"
"9992106572","PractitionerRole/vhdir-practitionerrole-9992106572-0","Napoleon Weissnat","['9991892344']"
"9990388393","PractitionerRole/vhdir-practitionerrole-9990388393-0","Ángela Cepeda","['9998762106', '9996643294']"
"9990388393","PractitionerRole/vhdir-practitionerrole-9990388393-1","Ángela Cepeda","['9998762106', '9996643294']"
"9997550036","PractitionerRole/vhdir-practitionerrole-9997550036-0","Thomas Reilly","['9996348148', '9995131442', '9995338232']"
"9997550036","PractitionerRole/vhdir-practitionerrole-9997550036-1","Thomas Reilly","['9996348148', '9995131442', '9995338232']"
"9997550036","PractitionerRole/vhdir-practitionerrole-9997550036-2","Thomas Reilly","['9996348148', '9995131442', '9995338232']"
"9998964170","PractitionerRole/vhdir-practitionerrole-9998964170-0","Nakia Nader","['9998269624']"
"9996146992","PractitionerRole/vhdir-practitionerrole-9996146992-0","Jeffery Collins","['9996348148', '9995131442', '9995338232']"
"9996146992","PractitionerRole/vhdir-practitionerrole-9996146992-1","Jeffery Collins","['9996348148', '9995131442', '9995338232']"
"9996146992","PractitionerRole/vhdir-practitionerrole-9996146992-2","Jeffery Collins","['9996348148', '9995131442', '9995338232']"
"9997055094","PractitionerRole/vhdir-practitionerrole-9997055094-0","Lakia Dibbert","['9998269624']"
"9992500544","PractitionerRole/vhdir-practitionerrole-9992500544-0","Romeo Brown","['9997552602', '9999774646', '9992307530']"
"9992500544","PractitionerRole/vhdir-practitionerrole-9992500544-1","Romeo Brown","['9997552602', '9999774646', '9992307530']"
"9992500544","PractitionerRole/vhdir-practitionerrole-9992500544-2","Romeo Brown","['9997552602', '9999774646', '9992307530']"
"9990388328","PractitionerRole/vhdir-practitionerrole-9990388328-0","Veronique Rosenbaum","['9998269624', '9992006923', '9999177926']"
"9990388328","PractitionerRole/vhdir-practitionerrole-9990388328-1","Veronique Rosenbaum","['9998269624', '9992006923', '9999177926']"
"9990388328","PractitionerRole/vhdir-practitionerrole-9990388328-2","Veronique Rosenbaum","['9998269624', '9992006923', '9999177926']"
"9997651055","PractitionerRole/vhdir-practitionerrole-9997651055-0","Marjorie Tromp","['9997552602', '9999774646']"
"9997651055","PractitionerRole/vhdir-practitionerrole-9997651055-1","Marjorie Tromp","['9997552602', '9999774646']"
"9994823772","PractitionerRole/vhdir-practitionerrole-9994823772-0","Joey Armstrong","['9998762106', '9996643294', '9990188327']"
"9994823772","PractitionerRole/vhdir-practitionerrole-9994823772-1","Joey Armstrong","['9998762106', '9996643294', '9990188327']"
"9994823772","PractitionerRole/vhdir-practitionerrole-9994823772-2","Joey Armstrong","['9998762106', '9996643294', '9990188327']"
"9992206503","PractitionerRole/vhdir-practitionerrole-9992206503-0","Marco Antonio Robledo","['9998062387', '9999670259']"
"9992206503","PractitionerRole/vhdir-practitionerrole-9992206503-1","Marco Antonio Robledo","['9998062387', '9999670259']"
"9997357030","PractitionerRole/vhdir-practitionerrole-9997357030-0","Joaquín Santiago","['9998269624', '9992006923', '9999177926']"
"9997357030","PractitionerRole/vhdir-practitionerrole-9997357030-1","Joaquín Santiago","['9998269624', '9992006923', '9999177926']"
"9997357030","PractitionerRole/vhdir-practitionerrole-9997357030-2","Joaquín Santiago","['9998269624', '9992006923', '9999177926']"
"9994721795","PractitionerRole/vhdir-practitionerrole-9994721795-0","Williams Wilderman","['9991790820']"
"9999872225","PractitionerRole/vhdir-practitionerrole-9999872225-0","Sunday Leffler","['9992006923', '9998269624', '9999177926']"
"9999872225","PractitionerRole/vhdir-practitionerrole-9999872225-1","Sunday Leffler","['9992006923', '9998269624', '9999177926']"
"9999872225","PractitionerRole/vhdir-practitionerrole-9999872225-2","Sunday Leffler","['9992006923', '9998269624', '9999177926']"
"9997559052","PractitionerRole/vhdir-practitionerrole-9997559052-0","Jodi Morar","['9990789741']"
"9992600573","PractitionerRole/vhdir-practitionerrole-9992600573-0","Fabian Grady","['9995630533', '9994427431']"
"9992600573","PractitionerRole/vhdir-practitionerrole-9992600573-1","Fabian Grady","['9995630533', '9994427431']"
"9991498453","PractitionerRole/vhdir-practitionerrole-9991498453-0","Cedrick Gleason","['9992006923']"
"9994024724","PractitionerRole/vhdir-practitionerrole-9994024724-0","Antonia Polanco","['9998269624', '9992006923']"
"9994024724","PractitionerRole/vhdir-practitionerrole-9994024724-1","Antonia Polanco","['9998269624', '9992006923']"
"9993116686","PractitionerRole/vhdir-practitionerrole-9993116686-0","Rubén Rivera","['9991396014']"
"9990388302","PractitionerRole/vhdir-practitionerrole-9990388302-0","Ta Willms","['9996348148']"
"9991691475","PractitionerRole/vhdir-practitionerrole-9991691475-0","Franchesca Emard","['9995935572']"
"9992702526","PractitionerRole/vhdir-practitionerrole-9992702526-0","Herbert Crist","['9996348148', '9995131442', '9995338232']"
"9992702526","PractitionerRole/vhdir-practitionerrole-9992702526-1","Herbert Crist","['9996348148', '9995131442', '9995338232']"
"9992702526","PractitionerRole/vhdir-practitionerrole-9992702526-2","Herbert Crist","['9996348148', '9995131442', '9995338232']"
"9991893433","PractitionerRole/vhdir-practitionerrole-9991893433-0","Francisca Aragón","['9991892344']"
"9999075254","PractitionerRole/vhdir-practitionerrole-9999075254-0","Shayne Douglas","['9991892344', '9991692366', '9998062387']"
"9999075254","PractitionerRole/vhdir-practitionerrole-9999075254-1","Shayne Douglas","['9991892344', '9991692366', '9998062387']"
"9999075254","PractitionerRole/vhdir-practitionerrole-9999075254-2","Shayne Douglas","['9991892344', '9991692366', '9998062387']"
"9993318683","PractitionerRole/vhdir-practitionerrole-9993318683-0","Lucia Reichel","['9996245255']"
"9990681312","PractitionerRole/vhdir-practitionerrole-9990681312-0","Adalberto Runolfsson","['9995935572', '9998962430']"
"9990681312","PractitionerRole/vhdir-practitionerrole-9990681312-1","Adalberto Runolfsson","['9995935572', '9998962430']"
"9998762122","PractitionerRole/vhdir-practitionerrole-9998762122-0","Delia Wintheiser","['9991892344']"
"9992601530","PractitionerRole/vhdir-practitionerrole-9992601530-0","Felipe Sosa","['9999177926', '9995338232']"
"9992601530","PractitionerRole/vhdir-practitionerrole-9992601530-1","Felipe Sosa","['9999177926', '9995338232']"
"9994227703","PractitionerRole/vhdir-practitionerrole-9994227703-0","Rosa Zaragoza","['9997659264', '9994427431']"
"9994227703","PractitionerRole/vhdir-practitionerrole-9994227703-1","Rosa Zaragoza","['9997659264', '9994427431']"
"9993318618","PractitionerRole/vhdir-practitionerrole-9993318618-0","Eloisa Valverde","['9996348148', '9995131442', '9995338232']"
"9993318618","PractitionerRole/vhdir-practitionerrole-9993318618-1","Eloisa Valverde","['9996348148', '9995131442', '9995338232']"
"9993318618","PractitionerRole/vhdir-practitionerrole-9993318618-2","Eloisa Valverde","['9996348148', '9995131442', '9995338232']"
"9990681346","PractitionerRole/vhdir-practitionerrole-9990681346-0","Alisia Bernier","['9991692366']"
"9998267107","PractitionerRole/vhdir-practitionerrole-9998267107-0","Zackary Fisher","['9997659264', '9994427431']"
"9998267107","PractitionerRole/vhdir-practitionerrole-9998267107-1","Zackary Fisher","['9997659264', '9994427431']"
"9990984372","PractitionerRole/vhdir-practitionerrole-9990984372-0","Rosa Polanco","['9998269624']"
"9995439822","PractitionerRole/vhdir-practitionerrole-9995439822-0","Whitney Trantow","['9991892344']"
"9998065182","PractitionerRole/vhdir-practitionerrole-9998065182-0","Natalia Salas","['9998269624']"
"9990681353","PractitionerRole/vhdir-practitionerrole-9990681353-0","Maple Schuster","['9998269624', '9992006923']"
"9990681353","PractitionerRole/vhdir-practitionerrole-9990681353-1","Maple Schuster","['9998269624', '9992006923']"
"9995631853","PractitionerRole/vhdir-practitionerrole-9995631853-0","Dalene Klein","['9995131442']"
"9993712663","PractitionerRole/vhdir-practitionerrole-9993712663-0","Mercedes Guajardo","['9998269624']"
"9995338836","PractitionerRole/vhdir-practitionerrole-9995338836-0","Basil Howell","['9995131442']"
"9993015609","PractitionerRole/vhdir-practitionerrole-9993015609-0","Hector Krajcik","['9991892344']"
"9992005511","PractitionerRole/vhdir-practitionerrole-9992005511-0","Thad Russel","['9995935572']"
"9990085376","PractitionerRole/vhdir-practitionerrole-9990085376-0","Davis Hermann","['9991892344']"
"9996348908","PractitionerRole/vhdir-practitionerrole-9996348908-0","Gustavo Valadez","['9998269624']"
"9992207501","PractitionerRole/vhdir-practitionerrole-9992207501-0","Danial Eichmann","['9996348148', '9995131442', '9995338232']"
"9992207501","PractitionerRole/vhdir-practitionerrole-9992207501-1","Danial Eichmann","['9996348148', '9995131442', '9995338232']"
"9992207501","PractitionerRole/vhdir-practitionerrole-9992207501-2","Danial Eichmann","['9996348148', '9995131442', '9995338232']"
"9998560132","PractitionerRole/vhdir-practitionerrole-9998560132-0","Suzanne Harvey","['9998269624']"
"9995833878","PractitionerRole/vhdir-practitionerrole-9995833878-0","Chung Cronin","['9996348148', '9995131442']"
"9995833878","PractitionerRole/vhdir-practitionerrole-9995833878-1","Chung Cronin","['9996348148', '9995131442']"
"9999772202","PractitionerRole/vhdir-practitionerrole-9999772202-0","Orlando Gusikowski","['9992006923']"
"9995237866","PractitionerRole/vhdir-practitionerrole-9995237866-0","Andre Turcotte","['9992006923', '9998269624', '9999177926']"
"9995237866","PractitionerRole/vhdir-practitionerrole-9995237866-1","Andre Turcotte","['9992006923', '9998269624', '9999177926']"
"9995237866","PractitionerRole/vhdir-practitionerrole-9995237866-2","Andre Turcotte","['9992006923', '9998269624', '9999177926']"
"9993015542","PractitionerRole/vhdir-practitionerrole-9993015542-0","Alberto Domínguez","['9992006923', '9998269624', '9999177926']"
"9993015542","PractitionerRole/vhdir-practitionerrole-9993015542-1","Alberto Domínguez","['9992006923', '9998269624', '9999177926']"
"9993015542","PractitionerRole/vhdir-practitionerrole-9993015542-2","Alberto Domínguez","['9992006923', '9998269624', '9999177926']"
"9996449894","PractitionerRole/vhdir-practitionerrole-9996449894-0","Jackson Conn","['9991892344', '9991692366']"
"9996449894","PractitionerRole/vhdir-practitionerrole-9996449894-1","Jackson Conn","['9991892344', '9991692366']"
"9995530701","PractitionerRole/vhdir-practitionerrole-9995530701-0","Jonathon Hodkiewicz","['9991892344', '9991692366']"
"9995530701","PractitionerRole/vhdir-practitionerrole-9995530701-1","Jonathon Hodkiewicz","['9991892344', '9991692366']"
"9994621617","PractitionerRole/vhdir-practitionerrole-9994621617-0","Svetlana Parker","['9991892344', '9991692366']"
"9994621617","PractitionerRole/vhdir-practitionerrole-9994621617-1","Svetlana Parker","['9991892344', '9991692366']"
"9990782225","PractitionerRole/vhdir-practitionerrole-9990782225-0","Christoper Hettinger","['9990085657', '9994521488']"
"9990782225","PractitionerRole/vhdir-practitionerrole-9990782225-1","Christoper Hettinger","['9990085657', '9994521488']"
"9997055953","PractitionerRole/vhdir-practitionerrole-9997055953-0","Clarissa Murphy","['9991892344', '9991692366', '9998062387']"
"9997055953","PractitionerRole/vhdir-practitionerrole-9997055953-1","Clarissa Murphy","['9991892344', '9991692366', '9998062387']"
"9997055953","PractitionerRole/vhdir-practitionerrole-9997055953-2","Clarissa Murphy","['9991892344', '9991692366', '9998062387']"
"9991893359","PractitionerRole/vhdir-practitionerrole-9991893359-0","Clemente Valenzuela","['9997659264', '9994427431']"
"9991893359","PractitionerRole/vhdir-practitionerrole-9991893359-1","Clemente Valenzuela","['9997659264', '9994427431']"
"9999974169","PractitionerRole/vhdir-practitionerrole-9999974169-0","Juan Carlos Vaca","['9992006923']"
"9994429619","PractitionerRole/vhdir-practitionerrole-9994429619-0","Ralph Steuber","['9998269624', '9992006923']"
"9994429619","PractitionerRole/vhdir-practitionerrole-9994429619-1","Ralph Steuber","['9998269624', '9992006923']"
"9998964063","PractitionerRole/vhdir-practitionerrole-9998964063-0","Dierdre Gerlach","['9991892344', '9991692366', '9998062387']"
"9998964063","PractitionerRole/vhdir-practitionerrole-9998964063-1","Dierdre Gerlach","['9991892344', '9991692366', '9998062387']"
"9998964063","PractitionerRole/vhdir-practitionerrole-9998964063-2","Dierdre Gerlach","['9991892344', '9991692366', '9998062387']"
"9992500429","PractitionerRole/vhdir-practitionerrole-9992500429-0","Leigh Cruickshank","['9998762106']"
"9997055987","PractitionerRole/vhdir-practitionerrole-9997055987-0","Reynaldo Pacocha","['9998762106', '9996643294']"
"9997055987","PractitionerRole/vhdir-practitionerrole-9997055987-1","Reynaldo Pacocha","['9998762106', '9996643294']"
"9993116595","PractitionerRole/vhdir-practitionerrole-9993116595-0","Sergio Alva","['9996245255', '9990789741']"
"9993116595","PractitionerRole/vhdir-practitionerrole-9993116595-1","Sergio Alva","['9996245255', '9990789741']"
"9996742854","PractitionerRole/vhdir-practitionerrole-9996742854-0","Vince Medhurst","['9990789741']"
"9998469021","PractitionerRole/vhdir-practitionerrole-9998469021-0","Ruthanne Rempel","['9991892344', '9991692366']"
"9998469021","PractitionerRole/vhdir-practitionerrole-9998469021-1","Ruthanne Rempel","['9991892344', '9991692366']"
"9991893367","PractitionerRole/vhdir-practitionerrole-9991893367-0","Leora Bogisich","['9998762106', '9996643294', '9990188327']"
"9991893367","PractitionerRole/vhdir-practitionerrole-9991893367-1","Leora Bogisich","['9998762106', '9996643294', '9990188327']"
"9991893367","PractitionerRole/vhdir-practitionerrole-9991893367-2","Leora Bogisich","['9998762106', '9996643294', '9990188327']"
"9996348817","PractitionerRole/vhdir-practitionerrole-9996348817-0","Darren Smith","['9998762106', '9996643294', '9990188327']"
"9996348817","PractitionerRole/vhdir-practitionerrole-9996348817-1","Darren Smith","['9998762106', '9996643294', '9990188327']"
"9996348817","PractitionerRole/vhdir-practitionerrole-9996348817-2","Darren Smith","['9998762106', '9996643294', '9990188327']"
"9995439681","PractitionerRole/vhdir-practitionerrole-9995439681-0","Luetta Ullrich","['9990789741']"
"9997055854","PractitionerRole/vhdir-practitionerrole-9997055854-0","Carson Bogisich","['9996348148']"
"9990681122","PractitionerRole/vhdir-practitionerrole-9990681122-0","Toney Mitchell","['9996348148']"
"9995934658","PractitionerRole/vhdir-practitionerrole-9995934658-0","Richie Ward","['9998269624']"
"9992207386","PractitionerRole/vhdir-practitionerrole-9992207386-0","Alfredo Kessler","['9996348148']"
"9993813445","PractitionerRole/vhdir-practitionerrole-9993813445-0","Jaime Stokes","['9996348148']"
"9991792230","PractitionerRole/vhdir-practitionerrole-9991792230-0","Deneen Dicki","['9991692366', '9998062387']"
"9991792230","PractitionerRole/vhdir-practitionerrole-9991792230-1","Deneen Dicki","['9991692366', '9998062387']"
"9994429502","PractitionerRole/vhdir-practitionerrole-9994429502-0","José Luis Maldonado","['9996348148', '9995131442', '9995338232']"
"9994429502","PractitionerRole/vhdir-practitionerrole-9994429502-1","José Luis Maldonado","['9996348148', '9995131442', '9995338232']"
"9994429502","PractitionerRole/vhdir-practitionerrole-9994429502-2","José Luis Maldonado","['9996348148', '9995131442', '9995338232']"
"9995136680","PractitionerRole/vhdir-practitionerrole-9995136680-0","María Luisa Coronado","['9996348148', '9995131442']"
"9995136680","PractitionerRole/vhdir-practitionerrole-9995136680-1","María Luisa Coronado","['9996348148', '9995131442']"
"9999974136","PractitionerRole/vhdir-practitionerrole-9999974136-0","Stanford Parisian","['9998269624']"
"9993813536","PractitionerRole/vhdir-practitionerrole-9993813536-0","Delia McLaughlin","['9991692366']"
